"";"sector";"genotype";"replicate";"timestamp";"leaf_area"
"44285";"53:6:1";"IS2678";NA;"2023-09-24 09:34:00";3111,61
"44286";"53:6:1";"IS2678";NA;"2023-09-24 12:32:00";3365,59
"44287";"53:6:1";"IS2678";NA;"2023-09-25 09:38:00";4758,44
"44288";"53:6:1";"IS2678";NA;"2023-09-25 13:58:00";5517,51
"44289";"53:6:1";"IS2678";NA;"2023-09-26 09:38:00";6446
"44290";"53:6:1";"IS2678";NA;"2023-09-26 13:51:00";7535,27
"44291";"53:6:1";"IS2678";NA;"2023-09-27 09:19:00";8521,47
"44292";"53:6:1";"IS2678";NA;"2023-09-27 14:52:00";12543,4
"44293";"53:6:1";"IS2678";NA;"2023-09-28 09:12:00";13700,2
"44294";"53:6:1";"IS2678";NA;"2023-09-28 11:49:00";14627,7
"44295";"53:6:1";"IS2678";NA;"2023-09-29 11:02:00";22432,3
"44296";"53:6:1";"IS2678";NA;"2023-09-29 13:54:00";22811,1
"44297";"53:6:1";"IS2678";NA;"2023-09-30 07:50:00";25964
"44298";"53:6:1";"IS2678";NA;"2023-09-30 10:06:00";30476,6
"44299";"53:6:1";"IS2678";NA;"2023-10-01 12:09:00";41123
"44300";"53:6:1";"IS2678";NA;"2023-10-02 07:59:00";47414,7
"44301";"53:6:1";"IS2678";NA;"2023-10-02 10:10:00";52080,3
"44302";"53:6:1";"IS2678";NA;"2023-10-03 09:27:00";76877
"44303";"53:6:1";"IS2678";NA;"2023-10-03 14:01:00";97393,1
"44304";"53:6:1";"IS2678";NA;"2023-10-04 09:25:00";103413
"44305";"53:6:1";"IS2678";NA;"2023-10-04 13:53:00";118255
"44306";"53:6:1";"IS2678";NA;"2023-10-05 09:54:00";98011,6
"44307";"53:6:1";"IS2678";NA;"2023-10-05 14:26:00";119994
"44308";"53:6:1";"IS2678";NA;"2023-10-06 09:31:00";110060
"44309";"53:6:1";"IS2678";NA;"2023-10-06 14:49:00";129239
"44310";"53:6:1";"IS2678";NA;"2023-10-07 07:18:00";114966
"44311";"53:6:1";"IS2678";NA;"2023-10-07 09:06:00";134668
"44312";"53:6:1";"IS2678";NA;"2023-10-08 08:42:00";121521
"44313";"53:6:1";"IS2678";NA;"2023-10-08 11:06:00";131201
"44314";"53:6:1";"IS2678";NA;"2023-10-09 09:24:00";131214
"44315";"53:6:1";"IS2678";NA;"2023-10-10 09:17:00";141718
"44316";"53:6:1";"IS2678";NA;"2023-10-10 13:56:00";140403
"44317";"53:6:1";"IS2678";NA;"2023-10-11 11:50:00";114087
"44318";"53:6:1";"IS2678";NA;"2023-10-11 13:50:00";142397
"44319";"53:6:1";"IS2678";NA;"2023-10-12 09:54:00";64043
"44320";"53:6:1";"IS2678";NA;"2023-10-13 09:24:00";64764,9
"44321";"53:6:1";"IS2678";NA;"2023-10-13 13:55:00";133339
"44322";"53:6:1";"IS2678";NA;"2023-10-14 09:26:00";68065,8
"44323";"53:6:1";"IS2678";NA;"2023-10-14 13:55:00";158118
"44324";"53:6:1";"IS2678";NA;"2023-10-15 12:40:00";28688,3
"44325";"53:6:1";"IS2678";NA;"2023-10-16 16:25:00";83050,2
"44326";"53:6:1";"IS2678";NA;"2023-10-17 14:34:00";107142
"44327";"53:6:1";"IS2678";NA;"2023-10-18 07:52:00";92640,2
"44328";"53:6:1";"IS2678";NA;"2023-10-18 14:10:00";119068
"44329";"53:6:1";"IS2678";NA;"2023-10-19 07:16:00";98336
"44330";"53:6:1";"IS2678";NA;"2023-10-19 14:00:00";95372,4
"44331";"53:6:1";"IS2678";NA;"2023-10-20 10:13:00";81285,1
"44332";"53:6:1";"IS2678";NA;"2023-10-20 14:52:00";86231
"44333";"53:6:1";"IS2678";NA;"2023-10-21 07:34:00";75485,5
"44334";"53:6:1";"IS2678";NA;"2023-10-21 14:43:00";583,591
"44335";"53:6:2";"IS22334";NA;"2023-09-22 11:12:00";916,112
"44336";"53:6:2";"IS22334";NA;"2023-09-22 13:57:00";1229,64
"44337";"53:6:2";"IS22334";NA;"2023-09-23 07:06:00";2266,85
"44338";"53:6:2";"IS22334";NA;"2023-09-23 09:32:00";2356,93
"44339";"53:6:2";"IS22334";NA;"2023-09-24 09:34:00";5157,09
"44340";"53:6:2";"IS22334";NA;"2023-09-24 12:32:00";5759,46
"44341";"53:6:2";"IS22334";NA;"2023-09-25 09:38:00";7401,75
"44342";"53:6:2";"IS22334";NA;"2023-09-25 13:58:00";7853,5
"44343";"53:6:2";"IS22334";NA;"2023-09-26 09:38:00";10606,5
"44344";"53:6:2";"IS22334";NA;"2023-09-26 13:51:00";12464,6
"44345";"53:6:2";"IS22334";NA;"2023-09-27 09:19:00";16271,8
"44346";"53:6:2";"IS22334";NA;"2023-09-27 14:52:00";22958,7
"44347";"53:6:2";"IS22334";NA;"2023-09-28 09:12:00";17220,3
"44348";"53:6:2";"IS22334";NA;"2023-09-28 11:49:00";19591,5
"44349";"53:6:2";"IS22334";NA;"2023-09-29 11:02:00";29444,3
"44350";"53:6:2";"IS22334";NA;"2023-09-29 13:54:00";33452,8
"44351";"53:6:2";"IS22334";NA;"2023-09-30 07:50:00";35319,7
"44352";"53:6:2";"IS22334";NA;"2023-09-30 10:06:00";34992,6
"44353";"53:6:2";"IS22334";NA;"2023-10-01 12:09:00";53093,2
"44354";"53:6:2";"IS22334";NA;"2023-10-02 07:59:00";60113,9
"44355";"53:6:2";"IS22334";NA;"2023-10-02 10:10:00";66044,8
"44356";"53:6:2";"IS22334";NA;"2023-10-03 09:27:00";86363,1
"44357";"53:6:2";"IS22334";NA;"2023-10-03 14:01:00";86489,1
"44358";"53:6:2";"IS22334";NA;"2023-10-04 09:25:00";86364
"44359";"53:6:2";"IS22334";NA;"2023-10-04 13:53:00";91364,8
"44360";"53:6:2";"IS22334";NA;"2023-10-05 09:54:00";99903,6
"44361";"53:6:2";"IS22334";NA;"2023-10-05 14:26:00";121402
"44362";"53:6:2";"IS22334";NA;"2023-10-06 09:31:00";103510
"44363";"53:6:2";"IS22334";NA;"2023-10-06 14:49:00";122848
"44364";"53:6:2";"IS22334";NA;"2023-10-07 07:18:00";111922
"44365";"53:6:2";"IS22334";NA;"2023-10-07 09:06:00";124912
"44366";"53:6:2";"IS22334";NA;"2023-10-08 08:42:00";103157
"44367";"53:6:2";"IS22334";NA;"2023-10-08 11:06:00";113124
"44368";"53:6:2";"IS22334";NA;"2023-10-09 09:24:00";110480
"44369";"53:6:2";"IS22334";NA;"2023-10-10 09:17:00";122184
"44370";"53:6:2";"IS22334";NA;"2023-10-10 13:56:00";137114
"44371";"53:6:2";"IS22334";NA;"2023-10-11 11:50:00";146573
"44372";"53:6:2";"IS22334";NA;"2023-10-11 13:50:00";144086
"44373";"53:6:2";"IS22334";NA;"2023-10-12 09:54:00";131150
"44374";"53:6:2";"IS22334";NA;"2023-10-13 09:24:00";128349
"44375";"53:6:2";"IS22334";NA;"2023-10-13 13:55:00";130890
"44376";"53:6:2";"IS22334";NA;"2023-10-14 09:26:00";131443
"44377";"53:6:2";"IS22334";NA;"2023-10-14 13:55:00";131068
"44378";"53:6:2";"IS22334";NA;"2023-10-15 12:40:00";112817
"44379";"53:6:2";"IS22334";NA;"2023-10-16 16:25:00";96039,5
"44380";"53:6:2";"IS22334";NA;"2023-10-17 14:34:00";51097,6
"44381";"53:6:2";"IS22334";NA;"2023-10-18 07:52:00";57842,4
"44382";"53:6:2";"IS22334";NA;"2023-10-18 14:10:00";41424,6
"44383";"53:6:2";"IS22334";NA;"2023-10-19 07:16:00";48314,1
"44384";"53:6:2";"IS22334";NA;"2023-10-19 14:00:00";43815,8
"44385";"53:6:2";"IS22334";NA;"2023-10-20 10:13:00";35782
"44386";"53:6:2";"IS22334";NA;"2023-10-20 14:52:00";43439
"44387";"53:6:2";"IS22334";NA;"2023-10-21 07:34:00";52967,1
"44388";"53:6:2";"IS22334";NA;"2023-10-21 14:43:00";1304,01
"44389";"53:7:1";"IS30417";NA;"2023-09-22 11:12:00";1451,97
"44390";"53:7:1";"IS30417";NA;"2023-09-22 13:57:00";1493,77
"44391";"53:7:1";"IS30417";NA;"2023-09-23 07:06:00";1522,79
"44392";"53:7:1";"IS30417";NA;"2023-09-23 09:32:00";1477,3
"44393";"53:7:1";"IS30417";NA;"2023-09-24 09:34:00";3304,69
"44394";"53:7:1";"IS30417";NA;"2023-09-24 12:32:00";4355,26
"44395";"53:7:1";"IS30417";NA;"2023-09-25 09:38:00";4443,57
"44396";"53:7:1";"IS30417";NA;"2023-09-25 13:58:00";4940,39
"44397";"53:7:1";"IS30417";NA;"2023-09-26 09:38:00";5787,63
"44398";"53:7:1";"IS30417";NA;"2023-09-26 13:51:00";5276,62
"44399";"53:7:1";"IS30417";NA;"2023-09-27 09:19:00";10399,5
"44400";"53:7:1";"IS30417";NA;"2023-09-27 14:52:00";11607,8
"44401";"53:7:1";"IS30417";NA;"2023-09-28 09:12:00";14850,8
"44402";"53:7:1";"IS30417";NA;"2023-09-28 11:49:00";13959,3
"44403";"53:7:1";"IS30417";NA;"2023-09-29 11:02:00";20698,1
"44404";"53:7:1";"IS30417";NA;"2023-09-29 13:54:00";22577
"44405";"53:7:1";"IS30417";NA;"2023-09-30 07:50:00";30643,1
"44406";"53:7:1";"IS30417";NA;"2023-09-30 10:06:00";21304,9
"44407";"53:7:1";"IS30417";NA;"2023-10-01 12:09:00";32781
"44408";"53:7:1";"IS30417";NA;"2023-10-02 07:59:00";43823,5
"44409";"53:7:1";"IS30417";NA;"2023-10-02 10:10:00";44198,6
"44410";"53:7:1";"IS30417";NA;"2023-10-03 09:27:00";46063,4
"44411";"53:7:1";"IS30417";NA;"2023-10-03 14:01:00";41472
"44412";"53:7:1";"IS30417";NA;"2023-10-04 09:25:00";47286
"44413";"53:7:1";"IS30417";NA;"2023-10-04 13:53:00";49000
"44414";"53:7:1";"IS30417";NA;"2023-10-05 09:54:00";52882,1
"44415";"53:7:1";"IS30417";NA;"2023-10-05 14:26:00";55025,3
"44416";"53:7:1";"IS30417";NA;"2023-10-06 09:31:00";67883,4
"44417";"53:7:1";"IS30417";NA;"2023-10-06 14:49:00";67703,3
"44418";"53:7:1";"IS30417";NA;"2023-10-07 07:18:00";76265,3
"44419";"53:7:1";"IS30417";NA;"2023-10-07 09:06:00";79833,2
"44420";"53:7:1";"IS30417";NA;"2023-10-08 08:42:00";94772
"44421";"53:7:1";"IS30417";NA;"2023-10-08 11:06:00";80163,2
"44422";"53:7:1";"IS30417";NA;"2023-10-09 09:24:00";69339,1
"44423";"53:7:1";"IS30417";NA;"2023-10-10 09:17:00";59284,9
"44424";"53:7:1";"IS30417";NA;"2023-10-10 13:56:00";56503
"44425";"53:7:1";"IS30417";NA;"2023-10-11 11:50:00";53652,1
"44426";"53:7:1";"IS30417";NA;"2023-10-11 13:50:00";48544,4
"44427";"53:7:1";"IS30417";NA;"2023-10-12 09:54:00";62118,2
"44428";"53:7:1";"IS30417";NA;"2023-10-13 09:24:00";45660,6
"44429";"53:7:1";"IS30417";NA;"2023-10-13 13:55:00";54426,4
"44430";"53:7:1";"IS30417";NA;"2023-10-14 09:26:00";48080,5
"44431";"53:7:1";"IS30417";NA;"2023-10-14 13:55:00";65265,1
"44432";"53:7:1";"IS30417";NA;"2023-10-15 12:40:00";51822,4
"44433";"53:7:1";"IS30417";NA;"2023-10-16 16:25:00";50114,4
"44434";"53:7:1";"IS30417";NA;"2023-10-17 14:34:00";40915,3
"44435";"53:7:1";"IS30417";NA;"2023-10-18 07:52:00";41253,7
"44436";"53:7:1";"IS30417";NA;"2023-10-18 14:10:00";33058
"44437";"53:7:1";"IS30417";NA;"2023-10-19 07:16:00";31453
"44438";"53:7:1";"IS30417";NA;"2023-10-19 14:00:00";26945,4
"44439";"53:7:1";"IS30417";NA;"2023-10-20 10:13:00";18493,2
"44440";"53:7:1";"IS30417";NA;"2023-10-20 14:52:00";16453,8
"44441";"53:7:1";"IS30417";NA;"2023-10-21 07:34:00";15065,8
"44442";"53:7:1";"IS30417";NA;"2023-10-21 14:43:00";836,06
"44443";"53:7:2";"IS25836";NA;"2023-09-22 11:12:00";1979,43
"44444";"53:7:2";"IS25836";NA;"2023-09-22 13:57:00";2303,39
"44445";"53:7:2";"IS25836";NA;"2023-09-23 07:06:00";2872,04
"44446";"53:7:2";"IS25836";NA;"2023-09-23 09:32:00";3043,62
"44447";"53:7:2";"IS25836";NA;"2023-09-24 09:34:00";4776,02
"44448";"53:7:2";"IS25836";NA;"2023-09-24 12:32:00";5181,54
"44449";"53:7:2";"IS25836";NA;"2023-09-25 09:38:00";6825,56
"44450";"53:7:2";"IS25836";NA;"2023-09-25 13:58:00";7577,67
"44451";"53:7:2";"IS25836";NA;"2023-09-26 09:38:00";10596,6
"44452";"53:7:2";"IS25836";NA;"2023-09-26 13:51:00";11035,7
"44453";"53:7:2";"IS25836";NA;"2023-09-27 09:19:00";15402
"44454";"53:7:2";"IS25836";NA;"2023-09-27 14:52:00";19170,6
"44455";"53:7:2";"IS25836";NA;"2023-09-28 09:12:00";19453,4
"44456";"53:7:2";"IS25836";NA;"2023-09-28 11:49:00";21746,2
"44457";"53:7:2";"IS25836";NA;"2023-09-29 11:02:00";32814,5
"44458";"53:7:2";"IS25836";NA;"2023-09-29 13:54:00";36987
"44459";"53:7:2";"IS25836";NA;"2023-09-30 07:50:00";33447,3
"44460";"53:7:2";"IS25836";NA;"2023-09-30 10:06:00";40302,5
"44461";"53:7:2";"IS25836";NA;"2023-10-01 12:09:00";51330,3
"44462";"53:7:2";"IS25836";NA;"2023-10-02 07:59:00";60727,1
"44463";"53:7:2";"IS25836";NA;"2023-10-02 10:10:00";61535,6
"44464";"53:7:2";"IS25836";NA;"2023-10-03 09:27:00";74754
"44465";"53:7:2";"IS25836";NA;"2023-10-03 14:01:00";71965,5
"44466";"53:7:2";"IS25836";NA;"2023-10-04 09:25:00";72588,1
"44467";"53:7:2";"IS25836";NA;"2023-10-04 13:53:00";84279,7
"44468";"53:7:2";"IS25836";NA;"2023-10-05 09:54:00";96776,8
"44469";"53:7:2";"IS25836";NA;"2023-10-05 14:26:00";94821,2
"44470";"53:7:2";"IS25836";NA;"2023-10-06 09:31:00";100420
"44471";"53:7:2";"IS25836";NA;"2023-10-06 14:49:00";98253,5
"44472";"53:7:2";"IS25836";NA;"2023-10-07 07:18:00";115349
"44473";"53:7:2";"IS25836";NA;"2023-10-07 09:06:00";118700
"44474";"53:7:2";"IS25836";NA;"2023-10-08 08:42:00";132290
"44475";"53:7:2";"IS25836";NA;"2023-10-08 11:06:00";128419
"44476";"53:7:2";"IS25836";NA;"2023-10-09 09:24:00";130392
"44477";"53:7:2";"IS25836";NA;"2023-10-10 09:17:00";130631
"44478";"53:7:2";"IS25836";NA;"2023-10-10 13:56:00";127447
"44479";"53:7:2";"IS25836";NA;"2023-10-11 11:50:00";123937
"44480";"53:7:2";"IS25836";NA;"2023-10-11 13:50:00";125271
"44481";"53:7:2";"IS25836";NA;"2023-10-12 09:54:00";120959
"44482";"53:7:2";"IS25836";NA;"2023-10-13 09:24:00";112252
"44483";"53:7:2";"IS25836";NA;"2023-10-13 13:55:00";99422,3
"44484";"53:7:2";"IS25836";NA;"2023-10-14 09:26:00";83003,2
"44485";"53:7:2";"IS25836";NA;"2023-10-14 13:55:00";77161,2
"44486";"53:7:2";"IS25836";NA;"2023-10-15 12:40:00";53793,3
"44487";"53:7:2";"IS25836";NA;"2023-10-16 16:25:00";40318
"44488";"53:7:2";"IS25836";NA;"2023-10-17 14:34:00";23059,4
"44489";"53:7:2";"IS25836";NA;"2023-10-18 07:52:00";21039,2
"44490";"53:7:2";"IS25836";NA;"2023-10-18 14:10:00";14996,3
"44491";"53:7:2";"IS25836";NA;"2023-10-19 07:16:00";22549,1
"44492";"53:7:2";"IS25836";NA;"2023-10-19 14:00:00";20133,7
"44493";"53:7:2";"IS25836";NA;"2023-10-20 10:13:00";21628,3
"44494";"53:7:2";"IS25836";NA;"2023-10-20 14:52:00";18837,8
"44495";"53:7:2";"IS25836";NA;"2023-10-21 07:34:00";23554,5
"44496";"53:7:2";"IS25836";NA;"2023-10-21 14:43:00";118,966
"44497";"53:8:1";"IS23666";NA;"2023-09-22 11:12:00";1012,9
"44498";"53:8:1";"IS23666";NA;"2023-09-22 13:57:00";1157,17
"44499";"53:8:1";"IS23666";NA;"2023-09-23 07:06:00";1673,83
"44500";"53:8:1";"IS23666";NA;"2023-09-23 09:32:00";2090,16
"44501";"53:8:1";"IS23666";NA;"2023-09-24 09:34:00";3078,56
"44502";"53:8:1";"IS23666";NA;"2023-09-24 12:32:00";3200,49
"44503";"53:8:1";"IS23666";NA;"2023-09-25 09:38:00";4853,82
"44504";"53:8:1";"IS23666";NA;"2023-09-25 13:58:00";6106,37
"44505";"53:8:1";"IS23666";NA;"2023-09-26 09:38:00";7711,87
"44506";"53:8:1";"IS23666";NA;"2023-09-26 13:51:00";7587,37
"44507";"53:8:1";"IS23666";NA;"2023-09-27 09:19:00";9803,43
"44508";"53:8:1";"IS23666";NA;"2023-09-27 14:52:00";10918,7
"44509";"53:8:1";"IS23666";NA;"2023-09-28 09:12:00";14801,5
"44510";"53:8:1";"IS23666";NA;"2023-09-28 11:49:00";16905,3
"44511";"53:8:1";"IS23666";NA;"2023-09-29 11:02:00";22825,1
"44512";"53:8:1";"IS23666";NA;"2023-09-29 13:54:00";26472,4
"44513";"53:8:1";"IS23666";NA;"2023-09-30 07:50:00";26999,8
"44514";"53:8:1";"IS23666";NA;"2023-09-30 10:06:00";36369,5
"44515";"53:8:1";"IS23666";NA;"2023-10-01 12:09:00";42866,9
"44516";"53:8:1";"IS23666";NA;"2023-10-02 07:59:00";46674,1
"44517";"53:8:1";"IS23666";NA;"2023-10-02 10:10:00";49730,4
"44518";"53:8:1";"IS23666";NA;"2023-10-03 09:27:00";62535,4
"44519";"53:8:1";"IS23666";NA;"2023-10-03 14:01:00";66724,9
"44520";"53:8:1";"IS23666";NA;"2023-10-04 09:25:00";66336,7
"44521";"53:8:1";"IS23666";NA;"2023-10-04 13:53:00";76747,6
"44522";"53:8:1";"IS23666";NA;"2023-10-05 09:54:00";90137,8
"44523";"53:8:1";"IS23666";NA;"2023-10-05 14:26:00";98954,7
"44524";"53:8:1";"IS23666";NA;"2023-10-06 09:31:00";97052,2
"44525";"53:8:1";"IS23666";NA;"2023-10-06 14:49:00";113988
"44526";"53:8:1";"IS23666";NA;"2023-10-07 07:18:00";108596
"44527";"53:8:1";"IS23666";NA;"2023-10-07 09:06:00";112329
"44528";"53:8:1";"IS23666";NA;"2023-10-08 08:42:00";116048
"44529";"53:8:1";"IS23666";NA;"2023-10-08 11:06:00";120636
"44530";"53:8:1";"IS23666";NA;"2023-10-09 09:24:00";131001
"44531";"53:8:1";"IS23666";NA;"2023-10-10 09:17:00";126382
"44532";"53:8:1";"IS23666";NA;"2023-10-10 13:56:00";124652
"44533";"53:8:1";"IS23666";NA;"2023-10-11 11:50:00";119845
"44534";"53:8:1";"IS23666";NA;"2023-10-11 13:50:00";115300
"44535";"53:8:1";"IS23666";NA;"2023-10-12 09:54:00";115293
"44536";"53:8:1";"IS23666";NA;"2023-10-13 09:24:00";106267
"44537";"53:8:1";"IS23666";NA;"2023-10-13 13:55:00";146061
"44538";"53:8:1";"IS23666";NA;"2023-10-14 09:26:00";105246
"44539";"53:8:1";"IS23666";NA;"2023-10-14 13:55:00";132691
"44540";"53:8:1";"IS23666";NA;"2023-10-15 12:40:00";100914
"44541";"53:8:1";"IS23666";NA;"2023-10-16 16:25:00";96382,3
"44542";"53:8:1";"IS23666";NA;"2023-10-17 14:34:00";70801,2
"44543";"53:8:1";"IS23666";NA;"2023-10-18 07:52:00";70499
"44544";"53:8:1";"IS23666";NA;"2023-10-18 14:10:00";76925,8
"44545";"53:8:1";"IS23666";NA;"2023-10-19 07:16:00";74427,6
"44546";"53:8:1";"IS23666";NA;"2023-10-19 14:00:00";79669,9
"44547";"53:8:1";"IS23666";NA;"2023-10-20 10:13:00";71658
"44548";"53:8:1";"IS23666";NA;"2023-10-20 14:52:00";78695,3
"44549";"53:8:1";"IS23666";NA;"2023-10-21 07:34:00";69641,5
"44550";"53:8:1";"IS23666";NA;"2023-10-21 14:43:00";3123,06
"44551";"53:8:2";"IS20727";NA;"2023-09-22 11:12:00";2334,76
"44552";"53:8:2";"IS20727";NA;"2023-09-22 13:57:00";2621,89
"44553";"53:8:2";"IS20727";NA;"2023-09-23 07:06:00";3778,57
"44554";"53:8:2";"IS20727";NA;"2023-09-23 09:32:00";4128,67
"44555";"53:8:2";"IS20727";NA;"2023-09-24 09:34:00";6037,88
"44556";"53:8:2";"IS20727";NA;"2023-09-24 12:32:00";6915,21
"44557";"53:8:2";"IS20727";NA;"2023-09-25 09:38:00";8415,1
"44558";"53:8:2";"IS20727";NA;"2023-09-25 13:58:00";9684,21
"44559";"53:8:2";"IS20727";NA;"2023-09-26 09:38:00";13344,5
"44560";"53:8:2";"IS20727";NA;"2023-09-26 13:51:00";14246,1
"44561";"53:8:2";"IS20727";NA;"2023-09-27 09:19:00";15797,4
"44562";"53:8:2";"IS20727";NA;"2023-09-27 14:52:00";22642,3
"44563";"53:8:2";"IS20727";NA;"2023-09-28 09:12:00";17854
"44564";"53:8:2";"IS20727";NA;"2023-09-28 11:49:00";19921,1
"44565";"53:8:2";"IS20727";NA;"2023-09-29 11:02:00";29754,6
"44566";"53:8:2";"IS20727";NA;"2023-09-29 13:54:00";34404,3
"44567";"53:8:2";"IS20727";NA;"2023-09-30 07:50:00";34853,2
"44568";"53:8:2";"IS20727";NA;"2023-09-30 10:06:00";41294,3
"44569";"53:8:2";"IS20727";NA;"2023-10-01 12:09:00";49713
"44570";"53:8:2";"IS20727";NA;"2023-10-02 07:59:00";54420,3
"44571";"53:8:2";"IS20727";NA;"2023-10-02 10:10:00";57934,8
"44572";"53:8:2";"IS20727";NA;"2023-10-03 09:27:00";63497,5
"44573";"53:8:2";"IS20727";NA;"2023-10-03 14:01:00";61060,1
"44574";"53:8:2";"IS20727";NA;"2023-10-04 09:25:00";77229,3
"44575";"53:8:2";"IS20727";NA;"2023-10-04 13:53:00";80351,5
"44576";"53:8:2";"IS20727";NA;"2023-10-05 09:54:00";74353,7
"44577";"53:8:2";"IS20727";NA;"2023-10-05 14:26:00";79328
"44578";"53:8:2";"IS20727";NA;"2023-10-06 09:31:00";82356,3
"44579";"53:8:2";"IS20727";NA;"2023-10-06 14:49:00";92231,9
"44580";"53:8:2";"IS20727";NA;"2023-10-07 07:18:00";100212
"44581";"53:8:2";"IS20727";NA;"2023-10-07 09:06:00";103464
"44582";"53:8:2";"IS20727";NA;"2023-10-08 08:42:00";105577
"44583";"53:8:2";"IS20727";NA;"2023-10-08 11:06:00";108783
"44584";"53:8:2";"IS20727";NA;"2023-10-09 09:24:00";105720
"44585";"53:8:2";"IS20727";NA;"2023-10-10 09:17:00";106757
"44586";"53:8:2";"IS20727";NA;"2023-10-10 13:56:00";111701
"44587";"53:8:2";"IS20727";NA;"2023-10-11 11:50:00";117533
"44588";"53:8:2";"IS20727";NA;"2023-10-11 13:50:00";113967
"44589";"53:8:2";"IS20727";NA;"2023-10-12 09:54:00";93191,5
"44590";"53:8:2";"IS20727";NA;"2023-10-13 09:24:00";66582,1
"44591";"53:8:2";"IS20727";NA;"2023-10-13 13:55:00";75512,1
"44592";"53:8:2";"IS20727";NA;"2023-10-14 09:26:00";40464,3
"44593";"53:8:2";"IS20727";NA;"2023-10-14 13:55:00";52252
"44594";"53:8:2";"IS20727";NA;"2023-10-15 12:40:00";26391,7
"44595";"53:8:2";"IS20727";NA;"2023-10-16 16:25:00";15721,6
"44596";"53:8:2";"IS20727";NA;"2023-10-17 14:34:00";19993,5
"44597";"53:8:2";"IS20727";NA;"2023-10-18 07:52:00";20021,7
"44598";"53:8:2";"IS20727";NA;"2023-10-18 14:10:00";18160,4
"44599";"53:8:2";"IS20727";NA;"2023-10-19 07:16:00";18511,1
"44600";"53:8:2";"IS20727";NA;"2023-10-19 14:00:00";15068,7
"44601";"53:8:2";"IS20727";NA;"2023-10-20 10:13:00";6267,94
"44602";"53:8:2";"IS20727";NA;"2023-10-20 14:52:00";7616,85
"44603";"53:8:2";"IS20727";NA;"2023-10-21 07:34:00";8332,73
"44604";"53:8:2";"IS20727";NA;"2023-10-21 14:43:00";563,944
"44605";"53:9:1";"IS6351";NA;"2023-09-22 11:12:00";3268,35
"44606";"53:9:1";"IS6351";NA;"2023-09-22 13:57:00";3270,35
"44607";"53:9:1";"IS6351";NA;"2023-09-23 07:06:00";3970,74
"44608";"53:9:1";"IS6351";NA;"2023-09-23 09:32:00";3931,41
"44609";"53:9:1";"IS6351";NA;"2023-09-24 09:34:00";5894,74
"44610";"53:9:1";"IS6351";NA;"2023-09-24 12:32:00";6447,83
"44611";"53:9:1";"IS6351";NA;"2023-09-25 09:38:00";8249,47
"44612";"53:9:1";"IS6351";NA;"2023-09-25 13:58:00";9271,2
"44613";"53:9:1";"IS6351";NA;"2023-09-26 09:38:00";11008
"44614";"53:9:1";"IS6351";NA;"2023-09-26 13:51:00";12413,4
"44615";"53:9:1";"IS6351";NA;"2023-09-27 09:19:00";15558,7
"44616";"53:9:1";"IS6351";NA;"2023-09-27 14:52:00";20283,4
"44617";"53:9:1";"IS6351";NA;"2023-09-28 09:12:00";14350,7
"44618";"53:9:1";"IS6351";NA;"2023-09-28 11:49:00";16186,4
"44619";"53:9:1";"IS6351";NA;"2023-09-29 11:02:00";25646,5
"44620";"53:9:1";"IS6351";NA;"2023-09-29 13:54:00";29967,1
"44621";"53:9:1";"IS6351";NA;"2023-09-30 07:50:00";32915,3
"44622";"53:9:1";"IS6351";NA;"2023-09-30 10:06:00";34310,2
"44623";"53:9:1";"IS6351";NA;"2023-10-01 12:09:00";45709
"44624";"53:9:1";"IS6351";NA;"2023-10-02 07:59:00";48850,4
"44625";"53:9:1";"IS6351";NA;"2023-10-02 10:10:00";53776,6
"44626";"53:9:1";"IS6351";NA;"2023-10-03 09:27:00";63525,4
"44627";"53:9:1";"IS6351";NA;"2023-10-03 14:01:00";58838,1
"44628";"53:9:1";"IS6351";NA;"2023-10-04 09:25:00";59169,2
"44629";"53:9:1";"IS6351";NA;"2023-10-04 13:53:00";67501,2
"44630";"53:9:1";"IS6351";NA;"2023-10-05 09:54:00";76816,2
"44631";"53:9:1";"IS6351";NA;"2023-10-05 14:26:00";80802,3
"44632";"53:9:1";"IS6351";NA;"2023-10-06 09:31:00";86372,5
"44633";"53:9:1";"IS6351";NA;"2023-10-06 14:49:00";101667
"44634";"53:9:1";"IS6351";NA;"2023-10-07 07:18:00";98760,1
"44635";"53:9:1";"IS6351";NA;"2023-10-07 09:06:00";101828
"44636";"53:9:1";"IS6351";NA;"2023-10-08 08:42:00";101852
"44637";"53:9:1";"IS6351";NA;"2023-10-08 11:06:00";109277
"44638";"53:9:1";"IS6351";NA;"2023-10-09 09:24:00";111275
"44639";"53:9:1";"IS6351";NA;"2023-10-10 09:17:00";107550
"44640";"53:9:1";"IS6351";NA;"2023-10-10 13:56:00";112478
"44641";"53:9:1";"IS6351";NA;"2023-10-11 11:50:00";126699
"44642";"53:9:1";"IS6351";NA;"2023-10-11 13:50:00";128681
"44643";"53:9:1";"IS6351";NA;"2023-10-12 09:54:00";117628
"44644";"53:9:1";"IS6351";NA;"2023-10-13 09:24:00";122738
"44645";"53:9:1";"IS6351";NA;"2023-10-13 13:55:00";161742
"44646";"53:9:1";"IS6351";NA;"2023-10-14 09:26:00";127504
"44647";"53:9:1";"IS6351";NA;"2023-10-14 13:55:00";128765
"44648";"53:9:1";"IS6351";NA;"2023-10-15 12:40:00";118865
