"";"row.psx";"col.psx";"rep";"block";"geno_id";"rowNum";"colNum";"plotId";"unit";"old_unit";"new_unit"
"1081";7;10;2;2;"Exp60_228_IS25207";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1082";8;10;2;2;"Exp60_148_IS19418";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1083";7;11;2;2;"Exp60_136_IS18829";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1084";8;11;2;2;"Exp60_97_IS13452";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1085";7;12;2;2;"Exp60_301_IS36633";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1086";8;12;2;2;"Exp60_293_IS32569";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1087";7;1;1;8;"Exp60_231_IS25596";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1088";8;1;1;8;"Exp60_313_SSM19";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1089";7;2;1;8;"Exp60_87_IS10978";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1090";8;2;1;8;"Exp60_124_IS15526";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1091";7;3;1;8;"Exp60_195_IS22506";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1092";8;3;1;8;"Exp60_39_IS3971";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1093";7;4;1;8;"Exp60_268_IS30405";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1094";8;4;1;8;"Exp60_40_IS4027";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1095";7;5;2;1;"Exp60_216_IS23988";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1096";8;5;2;1;"Exp60_246_IS27791";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1097";7;6;2;1;"Exp60_291_IS32234";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1098";8;6;2;1;"Exp60_64_IS7889";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1099";7;7;2;1;"Exp60_170_IS20749";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1100";8;7;2;1;"Exp60_260_IS29691";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1101";7;8;2;1;"Exp60_241_IS27164";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1102";8;8;2;1;"Exp60_101_IS13926";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1103";7;9;2;1;"Exp60_56_IS6351";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1104";8;9;2;1;"Exp60_319_SSM29";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1105";7;10;2;4;"Exp60_175_IS20842";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1106";8;10;2;4;"Exp60_263_IS29876";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1107";7;11;2;4;"Exp60_218_IS24072";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1108";8;11;2;4;"Exp60_81_IS10234";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1109";7;12;2;4;"Exp60_114_IS14478";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1110";8;12;2;4;"Exp60_176_IS21124";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1111";7;1;2;2;"Exp60_242_IS27390";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1112";8;1;2;2;"Exp60_314_SSM205";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1113";7;2;2;2;"Exp60_255_IS29472";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1114";8;2;2;2;"Exp60_86_IS10971";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1115";7;3;2;3;"Exp60_249_IS28991";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1116";8;3;2;3;"Exp60_294_IS32986";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1117";7;4;2;3;"Exp60_42_IS4112";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1118";8;4;2;3;"Exp60_76_IS9597";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1119";7;5;2;3;"Exp60_100_IS13845";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1120";8;5;2;3;"Exp60_124_IS15526";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1121";7;6;2;3;"Exp60_13_IS2367";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1122";8;6;2;3;"Exp60_209_IS23601";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1123";7;7;2;3;"Exp60_121_IS15443";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1124";8;7;2;3;"Exp60_283_IS31533";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1125";7;8;2;4;"Exp60_166_IS20713";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1126";8;8;2;4;"Exp60_186_IS22074";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1127";7;9;2;4;"Exp60_88_IS11026";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1128";8;9;2;4;"Exp60_104_IS14216";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1129";7;10;2;6;"Exp60_231_IS25596";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1130";8;10;2;6;"Exp60_63_IS7861";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1131";7;11;2;7;"Exp60_287_IS31861";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1132";8;11;2;7;"Exp60_128_IS16173";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1133";7;12;2;7;"Exp60_221_IS24503";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1134";8;12;2;7;"Exp60_43_IS4285";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1135";7;1;2;5;"Exp60_120_IS15428";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1136";8;1;2;5;"Exp60_292_IS32454";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1137";7;2;2;5;"Exp60_245_IS27599";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1138";8;2;2;5;"Exp60_192_IS22325";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1139";7;3;2;5;"Exp60_308_SSM1123";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1140";8;3;2;5;"Exp60_279_IS31179";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1141";7;4;2;5;"Exp60_217_IS23992";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1142";8;4;2;5;"Exp60_110_IS14351";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1143";7;5;2;5;"Exp60_212_IS23669";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1144";8;5;2;5;"Exp60_190_IS22291";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1145";7;6;2;6;"Exp60_160_IS20665";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1146";8;6;2;6;"Exp60_50_IS5720";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1147";7;7;2;6;"Exp60_261_IS29870";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1148";8;7;2;6;"Exp60_222_IS24713";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1149";7;8;2;6;"Exp60_187_IS22239";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1150";8;8;2;6;"Exp60_91_IS11758";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1151";7;9;2;6;"Exp60_149_IS19455";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1152";8;9;2;6;"Exp60_130_IS16396";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1153";7;10;3;1;"Exp60_68_IS8348";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1154";8;10;3;1;"Exp60_89_IS11119";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1155";7;11;3;1;"Exp60_86_IS10971";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1156";8;11;3;1;"Exp60_183_IS21854";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1157";7;12;3;1;"Exp60_269_IS30417";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1158";8;12;3;1;"Exp60_97_IS13452";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1159";7;1;2;7;"Exp60_290_IS32092";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1160";8;1;2;7;"Exp60_238_IS26815";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1161";7;2;2;7;"Exp60_254_IS29409";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1162";8;2;2;7;"Exp60_235_IS25910";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1163";7;3;2;7;"Exp60_5_IS929";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1164";8;3;2;7;"Exp60_155_IS20064";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1165";7;4;2;8;"Exp60_303_IRAT204";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1166";8;4;2;8;"Exp60_207_IS23254";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1167";7;5;2;8;"Exp60_188_IS22282";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1168";8;5;2;8;"Exp60_309_SSM1267";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1169";7;6;2;8;"Exp60_280_IS31195";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1170";8;6;2;8;"Exp60_90_IS11374";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1171";7;7;2;8;"Exp60_163_IS20700";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1172";8;7;2;8;"Exp60_111_IS14414";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1173";7;8;2;8;"Exp60_211_IS23666";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1174";8;8;2;8;"Exp60_269_IS30417";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1175";7;9;3;1;"Exp60_176_IS21124";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1176";8;9;3;1;"Exp60_267_IS30207";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1177";7;10;3;3;"Exp60_46_IS4821";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1178";8;10;3;3;"Exp60_243_IS27490";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1179";7;11;3;3;"Exp60_30_IS3507";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1180";8;11;3;3;"Exp60_279_IS31179";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1181";7;12;3;4;"Exp60_260_IS29691";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1182";8;12;3;4;"Exp60_320_SSM379";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1183";7;1;3;1;"Exp60_128_IS16173";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1184";8;1;3;1;"Exp60_280_IS31195";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1185";7;2;3;2;"Exp60_7_IS1398";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1186";8;2;3;2;"Exp60_157_IS20205";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1187";7;3;3;2;"Exp60_184_IS21991";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1188";8;3;3;2;"Exp60_194_IS22334";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1189";7;4;3;2;"Exp60_312_SSM1592";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1190";8;4;3;2;"Exp60_181_IS21691";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1191";7;5;3;2;"Exp60_268_IS30405";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1192";8;5;3;2;"Exp60_120_IS15428";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1193";7;6;3;2;"Exp60_66_IS8283";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1194";8;6;3;2;"Exp60_87_IS10978";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1195";7;7;3;3;"Exp60_200_IS22996";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1196";8;7;3;3;"Exp60_26_IS3073";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1197";7;8;3;3;"Exp60_273_IS30451";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1198";8;8;3;3;"Exp60_140_IS18876";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1199";7;9;3;3;"Exp60_284_IS31559";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1200";8;9;3;3;"Exp60_233_IS25733";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1201";7;10;3;6;"Exp60_266_IS30175";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1202";8;10;3;6;"Exp60_201_IS23048";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1203";7;11;3;6;"Exp60_198_IS22909";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1204";8;11;3;6;"Exp60_213_IS23777";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1205";7;12;3;6;"Exp60_301_IS36633";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1206";8;12;3;6;"Exp60_135_IS18800";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1207";7;1;3;4;"Exp60_219_IS24083";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1208";8;1;3;4;"Exp60_47_IS4963";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1209";7;2;3;4;"Exp60_240_IS27146";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1210";8;2;3;4;"Exp60_158_IS20351";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1211";7;3;3;4;"Exp60_116_IS14571";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1212";8;3;3;4;"Exp60_276_IS30748";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1213";7;4;3;4;"Exp60_203_IS23100";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1214";8;4;3;4;"Exp60_295_IS33173";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1215";7;5;3;5;"Exp60_111_IS14414";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1216";8;5;3;5;"Exp60_296_IS33178";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1217";7;6;3;5;"Exp60_149_IS19455";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1218";8;6;3;5;"Exp60_238_IS26815";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1219";7;7;3;5;"Exp60_91_IS11758";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1220";8;7;3;5;"Exp60_65_IS8218";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1221";7;8;3;5;"Exp60_316_SSM249";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1222";8;8;3;5;"Exp60_281_IS31202";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1223";7;9;3;5;"Exp60_172_IS20763";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1224";8;9;3;5;"Exp60_71_IS9168";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1225";7;10;3;8;"Exp60_63_IS7861";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1226";8;10;3;8;"Exp60_224_IS24913";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1227";7;11;3;8;"Exp60_41_IS4035";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1228";8;11;3;8;"Exp60_49_IS5622";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1229";7;12;3;8;"Exp60_28_IS3147";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1230";8;12;3;8;"Exp60_114_IS14478";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1231";7;1;3;6;"Exp60_102_IS13989";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1232";8;1;3;6;"Exp60_270_IS30436";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1233";7;2;3;6;"Exp60_1_IS13";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1234";8;2;3;6;"Exp60_216_IS23988";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1235";7;3;3;7;"Exp60_147_IS19132";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1236";8;3;3;7;"Exp60_37_IS3905";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1237";7;4;3;7;"Exp60_69_IS8685";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1238";8;4;3;7;"Exp60_246_IS27791";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1239";7;5;3;7;"Exp60_31_IS3511";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1240";8;5;3;7;"Exp60_81_IS10234";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1241";7;6;3;7;"Exp60_129_IS16186";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1242";8;6;3;7;"Exp60_207_IS23254";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1243";7;7;3;7;"Exp60_223_IS24786";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1244";8;7;3;7;"Exp60_190_IS22291";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1245";7;8;3;8;"Exp60_73_IS9468";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1246";8;8;3;8;"Exp60_18_IS2730";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1247";7;9;3;8;"Exp60_113_IS14449";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1248";8;9;3;8;"Exp60_8_IS2156";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1249";7;10;4;2;"Exp60_133_IS18551";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1250";8;10;4;2;"Exp60_220_IS24481";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1251";7;11;4;3;"Exp60_89_IS11119";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1252";8;11;4;3;"Exp60_309_SSM1267";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1253";7;12;4;3;"Exp60_100_IS13845";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1254";8;12;4;3;"Exp60_80_IS9911";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1255";7;1;4;1;"Exp60_249_IS28991";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1256";8;1;4;1;"Exp60_114_IS14478";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1257";7;2;4;1;"Exp60_145_IS19041";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1258";8;2;4;1;"Exp60_259_IS29638";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1259";7;3;4;1;"Exp60_176_IS21124";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1260";8;3;4;1;"Exp60_106_IS14276";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1261";7;4;4;1;"Exp60_180_IS21519";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1262";8;4;4;1;"Exp60_67_IS8347";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1263";7;5;4;1;"Exp60_197_IS22632";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1264";8;5;4;1;"Exp60_113_IS14449";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1265";7;6;4;2;"Exp60_31_IS3511";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1266";8;6;4;2;"Exp60_148_IS19418";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1267";7;7;4;2;"Exp60_239_IS26833";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1268";8;7;4;2;"Exp60_191_IS22294";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1269";7;8;4;2;"Exp60_213_IS23777";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1270";8;8;4;2;"Exp60_20_IS2807";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1271";7;9;4;2;"Exp60_261_IS29870";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1272";8;9;4;2;"Exp60_46_IS4821";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1273";7;10;4;5;"Exp60_233_IS25733";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1274";8;10;4;5;"Exp60_59_IS6745";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1275";7;11;4;5;"Exp60_54_IS6154";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1276";8;11;4;5;"Exp60_252_IS29375";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1277";7;12;4;5;"Exp60_85_IS10897";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1278";8;12;4;5;"Exp60_18_IS2730";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1279";7;1;4;3;"Exp60_64_IS7889";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1280";8;1;4;3;"Exp60_299_IS33353";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1281";7;2;4;3;"Exp60_121_IS15443";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1282";8;2;4;3;"Exp60_159_IS20387";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1283";7;3;4;3;"Exp60_16_IS2430";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1284";8;3;4;3;"Exp60_296_IS33178";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1285";7;4;4;4;"Exp60_86_IS10971";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1286";8;4;4;4;"Exp60_267_IS30207";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1287";7;5;4;4;"Exp60_276_IS30748";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1288";8;5;4;4;"Exp60_119_IS14963";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1289";7;6;4;4;"Exp60_278_IS31123";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1290";8;6;4;4;"Exp60_158_IS20351";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1291";7;7;4;4;"Exp60_30_IS3507";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1292";8;7;4;4;"Exp60_47_IS4963";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1293";7;8;4;4;"Exp60_163_IS20700";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1294";8;8;4;4;"Exp60_236_IS26110";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1295";7;9;4;5;"Exp60_142_IS18919";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1296";8;9;4;5;"Exp60_318_SSM276";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1297";7;10;4;7;"Exp60_40_IS4027";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1298";8;10;4;7;"Exp60_120_IS15428";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1299";7;11;4;7;"Exp60_193_IS22330";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1300";8;11;4;7;"Exp60_209_IS23601";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1301";7;12;4;8;"Exp60_264_IS29911";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1302";8;12;4;8;"Exp60_190_IS22291";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1303";7;1;4;5;"Exp60_73_IS9468";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1304";8;1;4;5;"Exp60_84_IS10882";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1305";7;2;4;6;"Exp60_116_IS14571";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1306";8;2;4;6;"Exp60_143_IS18922";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1307";7;3;4;6;"Exp60_111_IS14414";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1308";8;3;4;6;"Exp60_146_IS19053";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1309";7;4;4;6;"Exp60_192_IS22325";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1310";8;4;4;6;"Exp60_231_IS25596";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1311";7;5;4;6;"Exp60_29_IS3443";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1312";8;5;4;6;"Exp60_95_IS12804";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1313";7;6;4;6;"Exp60_43_IS4285";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1314";8;6;4;6;"Exp60_289_IS32087";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
