unit;old_unit;Experiment;Treatment;Species;Genotype;G..Alias;Replicates;Genotype_Trt;;;;10/10/2023 09:56;10/10/2023 14:34;11/10/2023 12:28;11/10/2023 14:28;12/10/2023 10:32;12/10/2023 14:38;13/10/2023 10:02;13/10/2023 14:33;17/10/2023 15:13;18/10/2023 08:30;18/10/2023 14:48;19/10/2023 07:55;19/10/2023 14:38;20/10/2023 10:51;21/10/2023 08:13;21/10/2023 15:21
53:12:02;53:12:02;Exp60;WW_R1;Sorghum;Exp60_284_IS31559;Exp60_284_IS31559;1;Exp60_284_IS31559_WW_R1;14/10/2023 09:26;112865;;;;;;;;;;;;;;;;;
132:01:01;132:01:01;Exp60;WW_R1;Sorghum;Exp60_31_IS3511;Exp60_31_IS3511;1;Exp60_31_IS3511_WW_R1;14/10/2023 09:29;141736;;;;;;;;;;;;;;;;;
132:01:02;132:01:02;Exp60;WW_R1;Sorghum;Exp60_101_IS13926;Exp60_101_IS13926;1;Exp60_101_IS13926_WW_R1;14/10/2023 09:29;83569.1;;;;;;;;;;;;;;;;;
132:02:01;132:02:01;Exp60;WW_R1;Sorghum;Exp60_198_IS22909;Exp60_198_IS22909;1;Exp60_198_IS22909_WW_R1;14/10/2023 09:29;108603;;;;;;;;;;;;;;;;;
132:02:02;132:02:02;Exp60;WW_R1;Sorghum;Exp60_307_SSM1102;Exp60_307_SSM1102;1;Exp60_307_SSM1102_WW_R1;14/10/2023 09:29;81000.8;;;;;;;;;;;;;;;;;
132:03:01;132:03:01;Exp60;WW_R1;Sorghum;Exp60_30_IS3507;Exp60_30_IS3507;1;Exp60_30_IS3507_WW_R1;14/10/2023 09:29;117399;;;;;;;;;;;;;;;;;
132:03:02;132:03:02;Exp60;WW_R1;Sorghum;Exp60_282_IS31299;Exp60_282_IS31299;1;Exp60_282_IS31299_WW_R1;14/10/2023 09:29;81938.9;;;;;;;;;;;;;;;;;
132:04:01;132:04:01;Exp60;WW_R1;Sorghum;Exp60_72_IS9303;Exp60_72_IS9303;1;Exp60_72_IS9303_WW_R1;14/10/2023 09:29;92114.1;;;;;;;;;;;;;;;;;
132:04:02;132:04:02;Exp60;WW_R1;Sorghum;Exp60_155_IS20064;Exp60_155_IS20064;1;Exp60_155_IS20064_WW_R1;14/10/2023 09:29;94366.5;;;;;;;;;;;;;;;;;
132:05:01;132:05:01;Exp60;WW_R1;Sorghum;Exp60_26_IS3073;Exp60_26_IS3073;1;Exp60_26_IS3073_WW_R1;14/10/2023 09:29;146172;;;;;;;;;;;;;;;;;
132:05:02;132:05:02;Exp60;WW_R1;Sorghum;Exp60_118_R16;Exp60_118_R16;1;Exp60_118_R16_WW_R1;14/10/2023 09:29;89267.2;;;;;;;;;;;;;;;;;
132:06:01;132:06:01;Exp60;WW_R1;Sorghum;Exp60_47_IS4963;Exp60_47_IS4963;1;Exp60_47_IS4963_WW_R1;14/10/2023 09:29;111108;;;;;;;;;;;;;;;;;
132:06:02;132:06:02;Exp60;WW_R1;Sorghum;Exp60_86_IS10971;Exp60_86_IS10971;1;Exp60_86_IS10971_WW_R1;14/10/2023 09:29;58525.4;;;;;;;;;;;;;;;;;
132:07:01;132:07:01;Exp60;WW_R1;Sorghum;Exp60_209_IS23601;Exp60_209_IS23601;1;Exp60_209_IS23601_WW_R1;14/10/2023 09:29;134387;;;;;;;;;;;;;;;;;
132:07:02;132:07:02;Exp60;WW_R1;Sorghum;Exp60_27_IS3121;Exp60_27_IS3121;1;Exp60_27_IS3121_WW_R1;14/10/2023 09:29;84187.7;;;;;;;;;;;;;;;;;
132:08:01;132:08:01;Exp60;WW_R1;Sorghum;Exp60_142_IS18919;Exp60_142_IS18919;1;Exp60_142_IS18919_WW_R1;14/10/2023 09:29;136886;;;;;;;;;;;;;;;;;
132:08:02;132:08:02;Exp60;WW_R1;Sorghum;Exp60_73_IS9468;Exp60_73_IS9468;1;Exp60_73_IS9468_WW_R1;14/10/2023 09:29;90357.5;;;;;;;;;;;;;;;;;
132:09:01;132:09:01;Exp60;WW_R1;Sorghum;Exp60_116_IS14571;Exp60_116_IS14571;1;Exp60_116_IS14571_WW_R1;14/10/2023 09:29;98942;;;;;;;;;;;;;;;;;
132:09:02;132:09:02;Exp60;WW_R1;Sorghum;Exp60_93_IS12447;Exp60_93_IS12447;1;Exp60_93_IS12447_WW_R1;14/10/2023 09:29;97332.4;;;;;;;;;;;;;;;;;
132:10:01;132:10:01;Exp60;WW_R1;Sorghum;Exp60_121_IS15443;Exp60_121_IS15443;1;Exp60_121_IS15443_WW_R1;14/10/2023 09:29;143897;;;;;;;;;;;;;;;;;
132:10:02;132:10:02;Exp60;WW_R1;Sorghum;Exp60_276_IS30748;Exp60_276_IS30748;1;Exp60_276_IS30748_WW_R1;14/10/2023 09:29;59823;;;;;;;;;;;;;;;;;
132:11:01;132:11:01;Exp60;WW_R1;Sorghum;Exp60_139_IS18874;Exp60_139_IS18874;1;Exp60_139_IS18874_WW_R1;14/10/2023 09:29;140140;;;;;;;;;;;;;;;;;
132:11:02;132:11:02;Exp60;WW_R1;Sorghum;Exp60_9_IS2179;Exp60_9_IS2179;1;Exp60_9_IS2179_WW_R1;14/10/2023 09:29;136450;;;;;;;;;;;;;;;;;
132:12:01;132:12:01;Exp60;WW_R1;Sorghum;Exp60_82_IS10801;Exp60_82_IS10801;1;Exp60_82_IS10801_WW_R1;14/10/2023 09:29;108988;;;;;;;;;;;;;;;;;
132:12:02;132:12:02;Exp60;WW_R1;Sorghum;Exp60_112_IS14446;Exp60_112_IS14446;1;Exp60_112_IS14446_WW_R1;14/10/2023 09:29;97091.2;;;;;;;;;;;;;;;;;
133:01:01;133:01:01;Exp60;WW_R1;Sorghum;Exp60_199_IS22986;Exp60_199_IS22986;1;Exp60_199_IS22986_WW_R1;14/10/2023 09:30;95454.8;;;;;;;;;;;;;;;;;
133:01:02;133:01:02;Exp60;WW_R1;Sorghum;Exp60_91_IS11758;Exp60_91_IS11758;1;Exp60_91_IS11758_WW_R1;14/10/2023 09:30;11999.1;;;;;;;;;;;;;;;;;
133:02:01;133:02:01;Exp60;WW_R1;Sorghum;Exp60_160_IS20665;Exp60_160_IS20665;1;Exp60_160_IS20665_WW_R1;14/10/2023 09:30;101200;;;;;;;;;;;;;;;;;
133:02:02;133:02:02;Exp60;WW_R1;Sorghum;Exp60_247_IS27855;Exp60_247_IS27855;1;Exp60_247_IS27855_WW_R1;14/10/2023 09:30;108406;;;;;;;;;;;;;;;;;
133:03:01;133:03:01;Exp60;WW_R1;Sorghum;Exp60_275_IS30619;Exp60_275_IS30619;1;Exp60_275_IS30619_WW_R1;14/10/2023 09:30;122874;;;;;;;;;;;;;;;;;
133:03:02;133:03:02;Exp60;WW_R1;Sorghum;Exp60_226_IS24953;Exp60_226_IS24953;1;Exp60_226_IS24953_WW_R1;14/10/2023 09:30;47228.5;;;;;;;;;;;;;;;;;
133:04:01;133:04:01;Exp60;WW_R1;Sorghum;Exp60_299_IS33353;Exp60_299_IS33353;1;Exp60_299_IS33353_WW_R1;14/10/2023 09:30;124885;;;;;;;;;;;;;;;;;
133:04:02;133:04:02;Exp60;WW_R1;Sorghum;Exp60_169_IS20743;Exp60_169_IS20743;1;Exp60_169_IS20743_WW_R1;14/10/2023 09:30;66619.4;;;;;;;;;;;;;;;;;
133:05:01;133:05:01;Exp60;WW_R1;Sorghum;Exp60_262_IS29872;Exp60_262_IS29872;1;Exp60_262_IS29872_WW_R1;14/10/2023 09:30;122735;;;;;;;;;;;;;;;;;
133:05:02;133:05:02;Exp60;WW_R1;Sorghum;Exp60_206_IS23178;Exp60_206_IS23178;1;Exp60_206_IS23178_WW_R1;14/10/2023 09:30;100519;;;;;;;;;;;;;;;;;
133:06:01;133:06:01;Exp60;WW_R1;Sorghum;Exp60_70_IS8882;Exp60_70_IS8882;1;Exp60_70_IS8882_WW_R1;14/10/2023 09:30;122579;;;;;;;;;;;;;;;;;
133:06:02;133:06:02;Exp60;WW_R1;Sorghum;Exp60_107_IS14298;Exp60_107_IS14298;1;Exp60_107_IS14298_WW_R1;14/10/2023 09:30;120113;;;;;;;;;;;;;;;;;
133:07:01;133:07:01;Exp60;WW_R1;Sorghum;Exp60_110_IS14351;Exp60_110_IS14351;1;Exp60_110_IS14351_WW_R1;14/10/2023 09:30;124542;;;;;;;;;;;;;;;;;
133:07:02;133:07:02;Exp60;WW_R1;Sorghum;Exp60_13_IS2367;Exp60_13_IS2367;1;Exp60_13_IS2367_WW_R1;14/10/2023 09:30;32550.6;;;;;;;;;;;;;;;;;
133:08:01;133:08:01;Exp60;WW_R1;Sorghum;Exp60_161_IS20681;Exp60_161_IS20681;1;Exp60_161_IS20681_WW_R1;14/10/2023 09:30;139037;;;;;;;;;;;;;;;;;
133:08:02;133:08:02;Exp60;WW_R1;Sorghum;Exp60_264_IS29911;Exp60_264_IS29911;1;Exp60_264_IS29911_WW_R1;14/10/2023 09:30;109951;;;;;;;;;;;;;;;;;
133:09:01;133:09:01;Exp60;WW_R1;Sorghum;Exp60_45_IS4776;Exp60_45_IS4776;1;Exp60_45_IS4776_WW_R1;14/10/2023 09:30;101285;;;;;;;;;;;;;;;;;
133:09:02;133:09:02;Exp60;WW_R1;Sorghum;Exp60_61_Phule Chitra;Exp60_61_Phule Chitra;1;Exp60_61_Phule Chitra_WW_R1;14/10/2023 09:30;77626.2;;;;;;;;;;;;;;;;;
133:10:01;133:10:01;Exp60;WW_R1;Sorghum;Exp60_149_IS19455;Exp60_149_IS19455;1;Exp60_149_IS19455_WW_R1;14/10/2023 09:30;131686;;;;;;;;;;;;;;;;;
133:10:02;133:10:02;Exp60;WW_R1;Sorghum;Exp60_309_SSM1267;Exp60_309_SSM1267;1;Exp60_309_SSM1267_WW_R1;14/10/2023 09:30;109884;;;;;;;;;;;;;;;;;
133:11:01;133:11:01;Exp60;WW_R1;Sorghum;Exp60_25_IS2902;Exp60_25_IS2902;1;Exp60_25_IS2902_WW_R1;14/10/2023 09:30;135345;;;;;;;;;;;;;;;;;
133:11:02;133:11:02;Exp60;WW_R1;Sorghum;Exp60_196_IS22609;Exp60_196_IS22609;1;Exp60_196_IS22609_WW_R1;14/10/2023 09:30;96141.3;;;;;;;;;;;;;;;;;
133:12:01;133:12:01;Exp60;WW_R1;Sorghum;Exp60_214_IS23903;Exp60_214_IS23903;1;Exp60_214_IS23903_WW_R1;14/10/2023 09:30;102754;;;;;;;;;;;;;;;;;
133:12:02;133:12:02;Exp60;WW_R1;Sorghum;Exp60_242_IS27390;Exp60_242_IS27390;1;Exp60_242_IS27390_WW_R1;14/10/2023 09:30;109623;;;;;;;;;;;;;;;;;
134:01:01;134:01:01;Exp60;WW_R1;Sorghum;Exp60_111_IS14414;Exp60_111_IS14414;1;Exp60_111_IS14414_WW_R1;14/10/2023 09:30;144803;;;;;;;;;;;;;;;;;
134:01:02;134:01:02;Exp60;WW_R1;Sorghum;Exp60_88_IS11026;Exp60_88_IS11026;1;Exp60_88_IS11026_WW_R1;14/10/2023 09:30;125958;;;;;;;;;;;;;;;;;
134:02:01;134:02:01;Exp60;WW_R1;Sorghum;Exp60_280_IS31195;Exp60_280_IS31195;1;Exp60_280_IS31195_WW_R1;14/10/2023 09:30;91734;;;;;;;;;;;;;;;;;
134:02:02;134:02:02;Exp60;WW_R1;Sorghum;Exp60_174_IS20792;Exp60_174_IS20792;1;Exp60_174_IS20792_WW_R1;14/10/2023 09:30;90613.2;;;;;;;;;;;;;;;;;
134:03:01;134:03:01;Exp60;WW_R1;Sorghum;Exp60_250_IS29233;Exp60_250_IS29233;1;Exp60_250_IS29233_WW_R1;14/10/2023 09:30;151659;;;;;;;;;;;;;;;;;
134:03:02;134:03:02;Exp60;WW_R1;Sorghum;Exp60_221_IS24503;Exp60_221_IS24503;1;Exp60_221_IS24503_WW_R1;14/10/2023 09:30;68862;;;;;;;;;;;;;;;;;
134:04:01;134:04:01;Exp60;WW_R1;Sorghum;Exp60_19_IS2787;Exp60_19_IS2787;1;Exp60_19_IS2787_WW_R1;14/10/2023 09:30;114318;;;;;;;;;;;;;;;;;
134:04:02;134:04:02;Exp60;WW_R1;Sorghum;Exp60_193_IS22330;Exp60_193_IS22330;1;Exp60_193_IS22330_WW_R1;14/10/2023 09:30;113393;;;;;;;;;;;;;;;;;
134:05:01;134:05:01;Exp60;WW_R2;Sorghum;Exp60_264_IS29911;Exp60_264_IS29911;2;Exp60_264_IS29911_WW_R2;14/10/2023 09:30;123590;;;;;;;;;;;;;;;;;
134:05:02;134:05:02;Exp60;WW_R2;Sorghum;Exp60_137_IS18835;Exp60_137_IS18835;2;Exp60_137_IS18835_WW_R2;14/10/2023 09:30;112812;;;;;;;;;;;;;;;;;
134:06:01;134:06:01;Exp60;WW_R2;Sorghum;Exp60_55_IS6193;Exp60_55_IS6193;2;Exp60_55_IS6193_WW_R2;14/10/2023 09:30;121309;;;;;;;;;;;;;;;;;
134:06:02;134:06:02;Exp60;WW_R2;Sorghum;Exp60_19_IS2787;Exp60_19_IS2787;2;Exp60_19_IS2787_WW_R2;14/10/2023 09:30;91220.9;;;;;;;;;;;;;;;;;
134:07:01;134:07:01;Exp60;WW_R2;Sorghum;Exp60_87_IS10978;Exp60_87_IS10978;2;Exp60_87_IS10978_WW_R2;14/10/2023 09:30;126584;;;;;;;;;;;;;;;;;
134:07:02;134:07:02;Exp60;WW_R2;Sorghum;Exp60_304_SSM1046;Exp60_304_SSM1046;2;Exp60_304_SSM1046_WW_R2;14/10/2023 09:30;109526;;;;;;;;;;;;;;;;;
134:08:01;134:08:01;Exp60;WW_R2;Sorghum;Exp60_122_IS15466;Exp60_122_IS15466;2;Exp60_122_IS15466_WW_R2;14/10/2023 09:30;116941;;;;;;;;;;;;;;;;;
134:08:02;134:08:02;Exp60;WW_R2;Sorghum;Exp60_198_IS22909;Exp60_198_IS22909;2;Exp60_198_IS22909_WW_R2;14/10/2023 09:30;117159;;;;;;;;;;;;;;;;;
134:09:01;134:09:01;Exp60;WW_R2;Sorghum;Exp60_284_IS31559;Exp60_284_IS31559;2;Exp60_284_IS31559_WW_R2;14/10/2023 09:30;131309;;;;;;;;;;;;;;;;;
134:09:02;134:09:02;Exp60;WW_R2;Sorghum;Exp60_30_IS3507;Exp60_30_IS3507;2;Exp60_30_IS3507_WW_R2;14/10/2023 09:30;75432.8;;;;;;;;;;;;;;;;;
134:10:01;134:10:01;Exp60;WW_R2;Sorghum;Exp60_135_IS18800;Exp60_135_IS18800;2;Exp60_135_IS18800_WW_R2;14/10/2023 09:30;104136;;;;;;;;;;;;;;;;;
134:10:02;134:10:02;Exp60;WW_R2;Sorghum;Exp60_178_IS21401;Exp60_178_IS21401;2;Exp60_178_IS21401_WW_R2;14/10/2023 09:30;115340;;;;;;;;;;;;;;;;;
134:11:01;134:11:01;Exp60;WW_R2;Sorghum;Exp60_306_SSM1057;Exp60_306_SSM1057;2;Exp60_306_SSM1057_WW_R2;14/10/2023 09:30;73339;;;;;;;;;;;;;;;;;
134:11:02;134:11:02;Exp60;WW_R2;Sorghum;Exp60_232_IS25702;Exp60_232_IS25702;2;Exp60_232_IS25702_WW_R2;14/10/2023 09:30;89745.3;;;;;;;;;;;;;;;;;
134:12:01;134:12:01;Exp60;WW_R2;Sorghum;Exp60_201_IS23048;Exp60_201_IS23048;2;Exp60_201_IS23048_WW_R2;14/10/2023 09:30;126972;;;;;;;;;;;;;;;;;
134:12:02;134:12:02;Exp60;WW_R2;Sorghum;Exp60_57_IS6413;Exp60_57_IS6413;2;Exp60_57_IS6413_WW_R2;14/10/2023 09:30;97982.3;;;;;;;;;;;;;;;;;
135:01:01;135:01:01;Exp60;WW_R2;Sorghum;Exp60_223_IS24786;Exp60_223_IS24786;2;Exp60_223_IS24786_WW_R2;14/10/2023 09:32;102702;;;;;;;;;;;;;;;;;
135:01:02;135:01:02;Exp60;WW_R2;Sorghum;Exp60_320_SSM379;Exp60_320_SSM379;2;Exp60_320_SSM379_WW_R2;14/10/2023 09:32;149062;;;;;;;;;;;;;;;;;
135:02:01;135:02:01;Exp60;WW_R2;Sorghum;Exp60_22_IS2834;Exp60_22_IS2834;2;Exp60_22_IS2834_WW_R2;14/10/2023 09:32;103435;;;;;;;;;;;;;;;;;
135:02:02;135:02:02;Exp60;WW_R2;Sorghum;Exp60_174_IS20792;Exp60_174_IS20792;2;Exp60_174_IS20792_WW_R2;14/10/2023 09:32;131916;;;;;;;;;;;;;;;;;
135:03:01;135:03:01;Exp60;WW_R2;Sorghum;Exp60_258_IS29606;Exp60_258_IS29606;2;Exp60_258_IS29606_WW_R2;14/10/2023 09:32;123311;;;;;;;;;;;;;;;;;
135:03:02;135:03:02;Exp60;WW_R2;Sorghum;Exp60_125_IS15752;Exp60_125_IS15752;2;Exp60_125_IS15752_WW_R2;14/10/2023 09:32;80822.5;;;;;;;;;;;;;;;;;
135:04:01;135:04:01;Exp60;WW_R2;Sorghum;Exp60_6_IS1127;Exp60_6_IS1127;2;Exp60_6_IS1127_WW_R2;14/10/2023 09:32;37948.1;;;;;;;;;;;;;;;;;
135:04:02;135:04:02;Exp60;WW_R2;Sorghum;Exp60_197_IS22632;Exp60_197_IS22632;2;Exp60_197_IS22632_WW_R2;14/10/2023 09:32;60614.9;;;;;;;;;;;;;;;;;
135:05:01;135:05:01;Exp60;WW_R2;Sorghum;Exp60_118_R16;Exp60_118_R16;2;Exp60_118_R16_WW_R2;14/10/2023 09:32;133524;;;;;;;;;;;;;;;;;
135:05:02;135:05:02;Exp60;WW_R2;Sorghum;Exp60_34_IS3675;Exp60_34_IS3675;2;Exp60_34_IS3675_WW_R2;14/10/2023 09:32;141076;;;;;;;;;;;;;;;;;
135:06:01;135:06:01;Exp60;WW_R2;Sorghum;Exp60_65_IS8218;Exp60_65_IS8218;2;Exp60_65_IS8218_WW_R2;14/10/2023 09:32;152578;;;;;;;;;;;;;;;;;
135:06:02;135:06:02;Exp60;WW_R2;Sorghum;Exp60_58_IS6718;Exp60_58_IS6718;2;Exp60_58_IS6718_WW_R2;14/10/2023 09:32;121260;;;;;;;;;;;;;;;;;
135:07:01;135:07:01;Exp60;WW_R2;Sorghum;Exp60_103_IS14206;Exp60_103_IS14206;2;Exp60_103_IS14206_WW_R2;14/10/2023 09:32;119706;;;;;;;;;;;;;;;;;
135:07:02;135:07:02;Exp60;WW_R2;Sorghum;Exp60_85_IS10897;Exp60_85_IS10897;2;Exp60_85_IS10897_WW_R2;14/10/2023 09:32;105928;;;;;;;;;;;;;;;;;
135:08:01;135:08:01;Exp60;WW_R2;Sorghum;Exp60_296_IS33178;Exp60_296_IS33178;2;Exp60_296_IS33178_WW_R2;14/10/2023 09:32;148713;;;;;;;;;;;;;;;;;
135:08:02;135:08:02;Exp60;WW_R2;Sorghum;Exp60_250_IS29233;Exp60_250_IS29233;2;Exp60_250_IS29233_WW_R2;14/10/2023 09:32;129110;;;;;;;;;;;;;;;;;
135:09:01;135:09:01;Exp60;WW_R2;Sorghum;Exp60_210_IS23645;Exp60_210_IS23645;2;Exp60_210_IS23645_WW_R2;14/10/2023 09:32;136146;;;;;;;;;;;;;;;;;
135:09:02;135:09:02;Exp60;WW_R2;Sorghum;Exp60_72_IS9303;Exp60_72_IS9303;2;Exp60_72_IS9303_WW_R2;14/10/2023 09:32;123219;;;;;;;;;;;;;;;;;
135:10:01;135:10:01;Exp60;WW_R2;Sorghum;Exp60_266_IS30175;Exp60_266_IS30175;2;Exp60_266_IS30175_WW_R2;14/10/2023 09:32;105990;;;;;;;;;;;;;;;;;
135:10:02;135:10:02;Exp60;WW_R2;Sorghum;Exp60_70_IS8882;Exp60_70_IS8882;2;Exp60_70_IS8882_WW_R2;14/10/2023 09:32;88293;;;;;;;;;;;;;;;;;
135:11:01;135:11:01;Exp60;WW_R2;Sorghum;Exp60_83_IS10876;Exp60_83_IS10876;2;Exp60_83_IS10876_WW_R2;14/10/2023 09:32;141047;;;;;;;;;;;;;;;;;
135:11:02;135:11:02;Exp60;WW_R2;Sorghum;Exp60_177_IS21126;Exp60_177_IS21126;2;Exp60_177_IS21126_WW_R2;14/10/2023 09:32;96613.3;;;;;;;;;;;;;;;;;
135:12:01;135:12:01;Exp60;WW_R2;Sorghum;Exp60_53_IS5972;Exp60_53_IS5972;2;Exp60_53_IS5972_WW_R2;14/10/2023 09:32;114539;;;;;;;;;;;;;;;;;
135:12:02;135:12:02;Exp60;WW_R2;Sorghum;Exp60_143_IS18922;Exp60_143_IS18922;2;Exp60_143_IS18922_WW_R2;14/10/2023 09:32;84971;;;;;;;;;;;;;;;;;
136:01:01;136:01:01;Exp60;WW_R2;Sorghum;Exp60_4_IS602;Exp60_4_IS602;2;Exp60_4_IS602_WW_R2;14/10/2023 09:32;113478;;;;;;;;;;;;;;;;;
136:01:02;136:01:02;Exp60;WW_R2;Sorghum;Exp60_288_IS32050;Exp60_288_IS32050;2;Exp60_288_IS32050_WW_R2;14/10/2023 09:32;59118;;;;;;;;;;;;;;;;;
136:02:01;136:02:01;Exp60;WW_R2;Sorghum;Exp60_240_IS27146;Exp60_240_IS27146;2;Exp60_240_IS27146_WW_R2;14/10/2023 09:32;37626;;;;;;;;;;;;;;;;;
136:02:02;136:02:02;Exp60;WW_R2;Sorghum;Exp60_165_IS20710;Exp60_165_IS20710;2;Exp60_165_IS20710_WW_R2;14/10/2023 09:32;108412;;;;;;;;;;;;;;;;;
136:03:01;136:03:01;Exp60;WW_R2;Sorghum;Exp60_138_IS18868;Exp60_138_IS18868;2;Exp60_138_IS18868_WW_R2;14/10/2023 09:32;120180;;;;;;;;;;;;;;;;;
136:03:02;136:03:02;Exp60;WW_R2;Sorghum;Exp60_202_IS23053;Exp60_202_IS23053;2;Exp60_202_IS23053_WW_R2;14/10/2023 09:32;110463;;;;;;;;;;;;;;;;;
136:04:01;136:04:01;Exp60;WW_R2;Sorghum;Exp60_248_IS28389;Exp60_248_IS28389;2;Exp60_248_IS28389_WW_R2;14/10/2023 09:32;117477;;;;;;;;;;;;;;;;;
136:04:02;136:04:02;Exp60;WW_R2;Sorghum;Exp60_171_IS20762;Exp60_171_IS20762;2;Exp60_171_IS20762_WW_R2;14/10/2023 09:32;91227.3;;;;;;;;;;;;;;;;;
136:05:01;136:05:01;Exp60;WW_R2;Sorghum;Exp60_67_IS8347;Exp60_67_IS8347;2;Exp60_67_IS8347_WW_R2;14/10/2023 09:32;131185;;;;;;;;;;;;;;;;;
136:05:02;136:05:02;Exp60;WW_R2;Sorghum;Exp60_286_IS31693;Exp60_286_IS31693;2;Exp60_286_IS31693_WW_R2;14/10/2023 09:32;81272.8;;;;;;;;;;;;;;;;;
136:06:01;136:06:01;Exp60;WW_R2;Sorghum;Exp60_15_IS2416;Exp60_15_IS2416;2;Exp60_15_IS2416_WW_R2;14/10/2023 09:32;30679.9;;;;;;;;;;;;;;;;;
136:06:02;136:06:02;Exp60;WW_R2;Sorghum;Exp60_182_IS21849;Exp60_182_IS21849;2;Exp60_182_IS21849_WW_R2;14/10/2023 09:32;110012;;;;;;;;;;;;;;;;;
136:07:01;136:07:01;Exp60;WW_R2;Sorghum;Exp60_300_IS33423;Exp60_300_IS33423;2;Exp60_300_IS33423_WW_R2;14/10/2023 09:32;101459;;;;;;;;;;;;;;;;;
136:07:02;136:07:02;Exp60;WW_R2;Sorghum;Exp60_21_IS2814;Exp60_21_IS2814;2;Exp60_21_IS2814_WW_R2;14/10/2023 09:32;89199.2;;;;;;;;;;;;;;;;;
136:08:01;136:08:01;Exp60;WW_R2;Sorghum;Exp60_147_IS19132;Exp60_147_IS19132;2;Exp60_147_IS19132_WW_R2;14/10/2023 09:32;146751;;;;;;;;;;;;;;;;;
136:08:02;136:08:02;Exp60;WW_R2;Sorghum;Exp60_268_IS30405;Exp60_268_IS30405;2;Exp60_268_IS30405_WW_R2;14/10/2023 09:32;52999.2;;;;;;;;;;;;;;;;;
136:09:01;136:09:01;Exp60;WW_R2;Sorghum;Exp60_244_IS27587;Exp60_244_IS27587;2;Exp60_244_IS27587_WW_R2;14/10/2023 09:32;112600;;;;;;;;;;;;;;;;;
136:09:02;136:09:02;Exp60;WW_R2;Sorghum;Exp60_229_IS25301;Exp60_229_IS25301;2;Exp60_229_IS25301_WW_R2;14/10/2023 09:32;128570;;;;;;;;;;;;;;;;;
136:10:01;136:10:01;Exp60;WW_R2;Sorghum;Exp60_199_IS22986;Exp60_199_IS22986;2;Exp60_199_IS22986_WW_R2;14/10/2023 09:32;126135;;;;;;;;;;;;;;;;;
136:10:02;136:10:02;Exp60;WW_R2;Sorghum;Exp60_204_IS23142;Exp60_204_IS23142;2;Exp60_204_IS23142_WW_R2;14/10/2023 09:32;103756;;;;;;;;;;;;;;;;;
136:11:01;136:11:01;Exp60;WW_R2;Sorghum;Exp60_297_IS33209;Exp60_297_IS33209;2;Exp60_297_IS33209_WW_R2;14/10/2023 09:32;185313;;;;;;;;;;;;;;;;;
136:11:02;136:11:02;Exp60;WW_R2;Sorghum;Exp60_27_IS3121;Exp60_27_IS3121;2;Exp60_27_IS3121_WW_R2;14/10/2023 09:32;63973.2;;;;;;;;;;;;;;;;;
136:12:01;136:12:01;Exp60;WW_R2;Sorghum;Exp60_205_IS23166;Exp60_205_IS23166;2;Exp60_205_IS23166_WW_R2;14/10/2023 09:32;142709;;;;;;;;;;;;;;;;;
136:12:02;136:12:02;Exp60;WW_R2;Sorghum;Exp60_265_IS29966;Exp60_265_IS29966;2;Exp60_265_IS29966_WW_R2;14/10/2023 09:32;131566;;;;;;;;;;;;;;;;;
169:01:01;169:01:01;Exp60;WW_R4;Sorghum;Exp60_73_IS9468;Exp60_73_IS9468;4;Exp60_73_IS9468_WW_R4;14/10/2023 09:57;63636;;;;;;;;;;;;;;;;;
169:01:02;169:01:02;Exp60;WW_R4;Sorghum;Exp60_84_IS10882;Exp60_84_IS10882;4;Exp60_84_IS10882_WW_R4;14/10/2023 09:57;95491.8;;;;;;;;;;;;;;;;;
169:02:01;169:02:01;Exp60;WW_R4;Sorghum;Exp60_116_IS14571;Exp60_116_IS14571;4;Exp60_116_IS14571_WW_R4;14/10/2023 09:57;103996;;;;;;;;;;;;;;;;;
169:02:02;169:02:02;Exp60;WW_R4;Sorghum;Exp60_143_IS18922;Exp60_143_IS18922;4;Exp60_143_IS18922_WW_R4;14/10/2023 09:57;89767.3;;;;;;;;;;;;;;;;;
169:03:01;169:03:01;Exp60;WW_R4;Sorghum;Exp60_111_IS14414;Exp60_111_IS14414;4;Exp60_111_IS14414_WW_R4;14/10/2023 09:57;134873;;;;;;;;;;;;;;;;;
169:03:02;169:03:02;Exp60;WW_R4;Sorghum;Exp60_146_IS19053;Exp60_146_IS19053;4;Exp60_146_IS19053_WW_R4;14/10/2023 09:57;106858;;;;;;;;;;;;;;;;;
169:04:01;169:04:01;Exp60;WW_R4;Sorghum;Exp60_192_IS22325;Exp60_192_IS22325;4;Exp60_192_IS22325_WW_R4;14/10/2023 09:57;137829;;;;;;;;;;;;;;;;;
169:04:02;169:04:02;Exp60;WW_R4;Sorghum;Exp60_231_IS25596;Exp60_231_IS25596;4;Exp60_231_IS25596_WW_R4;14/10/2023 09:57;47874.3;;;;;;;;;;;;;;;;;
169:05:01;169:05:01;Exp60;WW_R4;Sorghum;Exp60_29_IS3443;Exp60_29_IS3443;4;Exp60_29_IS3443_WW_R4;14/10/2023 09:57;122498;;;;;;;;;;;;;;;;;
169:05:02;169:05:02;Exp60;WW_R4;Sorghum;Exp60_95_IS12804;Exp60_95_IS12804;4;Exp60_95_IS12804_WW_R4;14/10/2023 09:57;80836.4;;;;;;;;;;;;;;;;;
